CustomerID,Country,FirstPurchaseDate,TotalSpent
13725,United Kingdom,2011-02-04 12:18:00,1980.56
13726,United Kingdom,2011-08-31 11:06:00,1079.6599999999999
13727,United Kingdom,2011-11-06 12:16:00,333.48
13728,United Kingdom,2011-02-02 12:09:00,1016.14
13730,United Kingdom,2011-07-01 12:47:00,752.6
13731,United Kingdom,2011-04-07 10:10:00,610.59
13732,United Kingdom,2011-11-11 15:49:00,491.86
13735,United Kingdom,2011-04-19 13:49:00,2883.54
13736,United Kingdom,2011-03-24 13:04:00,729.8
13737,United Kingdom,2011-05-23 16:32:00,339.59999999999997
13739,United Kingdom,2011-11-21 13:35:00,216.9
13740,United Kingdom,2011-04-13 10:32:00,350.75
13741,United Kingdom,2011-05-06 13:43:00,668.4300000000001
13742,United Kingdom,2011-01-23 14:59:00,3107.87
13743,United Kingdom,2011-03-25 14:46:00,1341.6
13744,United Kingdom,2011-02-20 14:08:00,1080.52
13745,United Kingdom,2011-06-30 16:43:00,300.04
13747,United Kingdom,2010-12-01 10:37:00,79.6
13748,United Kingdom,2010-12-01 09:00:00,948.25
13750,United Kingdom,2011-01-07 11:49:00,1647.26
13751,United Kingdom,2011-02-24 15:56:00,296.25
13752,United Kingdom,2011-04-07 12:04:00,1175.38
13753,United Kingdom,2011-02-25 12:48:00,741.26
13754,United Kingdom,2011-01-26 14:58:00,282.59999999999997
13755,United Kingdom,2011-10-07 15:45:00,2108.06
13756,United Kingdom,2010-12-07 11:41:00,5189.52
13758,United Kingdom,2010-12-01 12:08:00,3190.55
13759,United Kingdom,2011-09-29 15:40:00,659.4100000000001
13760,United Kingdom,2011-03-28 12:52:00,286.79
13761,United Kingdom,2011-06-13 08:43:00,1070.65
13762,United Kingdom,2011-05-05 09:15:00,306.72
13763,United Kingdom,2011-10-07 15:13:00,1714.96
13764,United Kingdom,2011-01-06 14:53:00,1519.42
13767,United Kingdom,2010-12-01 10:47:00,17220.36
13769,United Kingdom,2010-12-07 13:28:00,2796.51
13771,United Kingdom,2011-04-06 15:47:00,2634.45
13772,United Kingdom,2011-04-14 12:31:00,1122.63
13774,United Kingdom,2011-09-19 12:06:00,345.0
13777,United Kingdom,2010-12-01 16:01:00,25977.16
13778,United Kingdom,2011-08-28 15:25:00,178.7
13780,United Kingdom,2011-06-22 11:43:00,360.01
13781,United Kingdom,2011-04-03 12:08:00,127.84
13782,United Kingdom,2011-01-16 11:08:00,908.86
13784,United Kingdom,2011-01-11 14:38:00,2462.79
13786,United Kingdom,2010-12-07 13:53:00,230.39999999999998
13787,United Kingdom,2010-12-10 14:45:00,309.04
13790,United Kingdom,2011-12-05 15:48:00,348.8
13791,United Kingdom,2011-06-24 16:38:00,1516.0
13792,United Kingdom,2011-02-25 14:03:00,195.55
13798,United Kingdom,2010-12-02 17:24:00,37153.85
13799,United Kingdom,2011-02-18 14:18:00,688.86
13800,United Kingdom,2011-02-03 12:27:00,558.32
13801,United Kingdom,2011-10-04 10:15:00,324.8
13802,United Kingdom,2011-02-01 12:03:00,4599.42
13803,United Kingdom,2011-03-29 12:57:00,277.07
13804,United Kingdom,2011-02-23 09:09:00,2588.39
13805,United Kingdom,2011-08-02 15:29:00,924.6
13806,United Kingdom,2011-10-07 11:43:00,256.38
13807,United Kingdom,2010-12-07 15:48:00,112.6
13808,United Kingdom,2011-09-04 12:07:00,1747.66
13809,Cyprus,2011-02-07 13:15:00,155.05
13810,Germany,2011-10-14 12:57:00,1499.01
13811,Germany,2011-04-14 18:40:00,814.5
13812,Germany,2011-08-26 12:54:00,539.0
13813,Germany,2011-07-28 10:33:00,1366.8600000000001
13814,Germany,2011-07-25 13:54:00,1579.12
13815,Germany,2011-01-25 12:16:00,4027.36
13816,Germany,2011-10-06 14:37:00,571.6700000000001
13817,Germany,2010-12-23 11:46:00,382.98
13819,United Kingdom,2011-01-24 10:38:00,1140.35
13821,United Kingdom,2011-03-23 11:30:00,385.64
13822,United Kingdom,2011-10-30 15:55:00,632.0
13823,United Kingdom,2011-09-09 10:42:00,957.66
13824,United Kingdom,2011-02-02 13:07:00,1698.94
13826,United Kingdom,2011-06-16 13:48:00,189.5
13827,United Kingdom,2011-07-19 15:38:00,409.8
13828,United Kingdom,2011-11-17 16:02:00,209.49
13831,United Kingdom,2010-12-05 12:13:00,2198.45
13832,United Kingdom,2011-11-20 15:36:00,52.199999999999996
13833,United Kingdom,2011-07-03 13:27:00,383.85
13835,United Kingdom,2011-05-08 15:22:00,834.57
13837,United Kingdom,2011-01-26 12:15:00,266.59000000000003
13838,United Kingdom,2010-12-05 10:45:00,674.82
13841,United Kingdom,2011-04-01 12:10:00,85.0
13842,United Kingdom,2010-12-08 10:39:00,3385.62
13844,United Kingdom,2011-11-28 13:21:00,361.62
13845,United Kingdom,2011-10-06 08:25:00,312.98
13846,United Kingdom,2010-12-14 16:07:00,865.0600000000001
13848,United Kingdom,2010-12-08 15:10:00,1255.0
13849,United Kingdom,2011-06-22 10:11:00,1537.95
13850,United Kingdom,2011-08-02 14:04:00,1595.48
13851,United Kingdom,2011-02-24 17:18:00,2651.46
13853,United Kingdom,2011-10-13 14:18:00,1090.14
13854,United Kingdom,2010-12-09 10:48:00,8109.5199999999995
13856,United Kingdom,2011-05-20 13:13:00,388.5
13858,United Kingdom,2011-10-13 16:17:00,216.17
13859,United Kingdom,2011-01-17 16:14:00,201.16
13860,United Kingdom,2011-09-14 09:27:00,1245.9
13862,United Kingdom,2011-01-11 15:13:00,2209.36
13863,United Kingdom,2011-04-06 10:20:00,305.78
13865,United Kingdom,2011-02-23 12:04:00,501.56
13866,United Kingdom,2011-09-26 14:54:00,145.67000000000002
13867,United Kingdom,2011-05-05 17:28:00,1005.09
13868,United Kingdom,2011-11-01 12:45:00,3192.54
13869,United Kingdom,2010-12-17 15:14:00,3083.65
13870,United Kingdom,2011-02-25 09:09:00,2770.94
13871,United Kingdom,2011-02-04 09:30:00,6403.25
13873,United Kingdom,2011-02-03 09:37:00,389.6
13874,United Kingdom,2010-12-16 18:20:00,540.45
13875,United Kingdom,2011-02-11 15:39:00,1786.79
13876,United Kingdom,2011-10-07 10:22:00,122.7
13877,United Kingdom,2011-09-14 15:49:00,117.24
13878,United Kingdom,2011-10-16 12:19:00,1271.57
13880,United Kingdom,2010-12-07 14:00:00,3219.77
13881,United Kingdom,2011-02-01 10:14:00,17159.52
13882,United Kingdom,2011-10-06 15:28:00,1191.13
13883,United Kingdom,2011-03-31 17:17:00,2674.48
13884,United Kingdom,2011-03-01 13:40:00,787.6
13885,United Kingdom,2011-05-23 08:52:00,506.8
13886,United Kingdom,2011-09-29 13:17:00,243.56
13887,United Kingdom,2011-05-19 17:22:00,349.55
13888,United Kingdom,2011-05-05 14:41:00,595.67
13889,United Kingdom,2011-09-08 09:13:00,416.90000000000003
13890,United Kingdom,2010-12-16 09:31:00,1883.8100000000002
13892,United Kingdom,2011-04-07 12:04:00,632.97
13893,United Kingdom,2011-02-15 11:30:00,821.1
13894,United Kingdom,2011-02-02 12:54:00,564.62
13895,United Kingdom,2011-06-28 10:17:00,2593.07
13897,United Kingdom,2011-10-20 14:30:00,311.16
13898,United Kingdom,2011-01-18 10:28:00,155.93
13899,United Kingdom,2011-03-10 09:30:00,388.52
13900,United Kingdom,2011-03-22 10:13:00,740.95
13901,United Kingdom,2011-01-25 09:01:00,2867.2
13904,United Kingdom,2011-02-18 11:18:00,332.64
13908,United Kingdom,2011-03-08 12:04:00,2369.55
13911,United Kingdom,2011-02-04 14:46:00,2580.91
13914,United Kingdom,2011-11-03 16:28:00,626.45
13917,United Kingdom,2011-06-01 12:46:00,272.04
13918,United Kingdom,2011-03-31 18:05:00,1212.8400000000001
13919,Denmark,2011-08-10 10:15:00,384.81
13922,United Kingdom,2010-12-23 10:38:00,172.25
13923,United Kingdom,2011-10-17 12:33:00,351.13
13924,United Kingdom,2011-09-28 15:07:00,1838.8500000000001
13925,United Kingdom,2011-07-28 12:09:00,678.25
13926,United Kingdom,2011-11-16 13:16:00,223.85000000000002
13927,United Kingdom,2011-09-26 12:00:00,348.99
13928,United Kingdom,2011-07-29 15:59:00,464.57
13929,United Kingdom,2011-01-17 15:11:00,842.65
13930,United Kingdom,2011-07-26 11:00:00,337.34
13931,United Kingdom,2011-03-04 08:43:00,1237.53
13932,United Kingdom,2011-02-18 12:02:00,307.4
13933,United Kingdom,2011-07-14 13:35:00,608.7900000000001
13934,United Kingdom,2011-03-21 08:39:00,922.1
13936,United Kingdom,2011-06-13 08:47:00,376.58
13937,United Kingdom,2011-06-23 16:35:00,158.85
13938,United Kingdom,2011-11-04 14:37:00,71.66
13939,United Kingdom,2011-02-01 11:30:00,568.55
13940,United Kingdom,2011-07-18 16:05:00,839.14
13941,United Kingdom,2010-12-02 10:17:00,5112.96
13946,United Kingdom,2011-03-17 10:02:00,561.5699999999999
13947,United Kingdom,2011-10-05 14:42:00,90.6
13948,United Kingdom,2010-12-14 10:18:00,102.0
13949,United Kingdom,2011-09-06 11:55:00,2427.32
13950,United Kingdom,2011-04-07 11:29:00,745.06
13951,United Kingdom,2011-02-18 15:21:00,674.45
13952,United Kingdom,2011-04-15 09:27:00,3251.071
13953,United Kingdom,2010-12-22 10:29:00,3515.68
13954,United Kingdom,2011-09-30 10:52:00,439.92
13955,United Kingdom,2011-02-07 12:24:00,322.96
13956,United Kingdom,2011-03-13 12:51:00,1019.27
13959,United Kingdom,2010-12-12 13:56:00,594.04
13960,United Kingdom,2011-09-29 12:39:00,230.22
13962,United Kingdom,2011-04-08 11:21:00,169.55
13963,United Kingdom,2010-12-07 09:21:00,664.54
13967,United Kingdom,2011-07-17 12:02:00,80.7
13969,United Kingdom,2010-12-09 19:32:00,9024.17
13971,United Kingdom,2011-02-27 12:27:00,2758.26
13972,United Kingdom,2011-05-22 11:34:00,190.25
13973,United Kingdom,2011-02-25 15:21:00,264.7
13974,United Kingdom,2011-10-21 14:41:00,413.59000000000003
13975,United Kingdom,2011-03-08 12:19:00,2461.2400000000002
13976,United Kingdom,2011-05-17 09:13:00,357.98
13978,United Kingdom,2011-10-25 15:04:00,196.79000000000002
13979,United Kingdom,2011-09-27 13:32:00,869.87
13980,United Kingdom,2011-10-10 13:34:00,200.14
13982,United Kingdom,2010-12-09 13:57:00,1871.81
13983,United Kingdom,2010-12-08 10:38:00,2603.43
13984,United Kingdom,2010-12-08 15:58:00,920.51
13985,United Kingdom,2011-03-20 13:48:00,7060.13
13986,United Kingdom,2011-11-22 15:00:00,320.46
13988,United Kingdom,2011-03-30 11:48:00,4147.96
13989,United Kingdom,2011-04-14 15:39:00,1266.08
13990,United Kingdom,2011-05-10 15:19:00,311.3
13991,United Kingdom,2011-07-19 12:58:00,852.88
13992,United Kingdom,2011-11-09 15:23:00,76.8
13993,United Kingdom,2011-01-13 10:43:00,3466.36
13994,United Kingdom,2011-07-14 18:28:00,2274.14
13995,United Kingdom,2011-04-08 08:20:00,1393.69
13999,United Kingdom,2010-12-13 11:23:00,3901.81
14000,United Kingdom,2011-05-12 16:50:00,635.66
14001,United Kingdom,2010-12-01 12:58:00,2043.0800000000002
14002,United Kingdom,2011-07-06 14:59:00,529.73
14004,United Kingdom,2011-02-24 09:28:00,4582.64
14005,United Kingdom,2011-05-08 10:33:00,2874.72
14006,United Kingdom,2011-01-31 15:11:00,962.19
14009,United Kingdom,2011-05-18 13:00:00,695.61
14012,United Kingdom,2011-03-07 12:26:00,328.8
14013,United Kingdom,2011-03-09 08:59:00,473.02
14014,United Kingdom,2011-09-23 13:18:00,505.18
14015,United Kingdom,2011-10-18 10:02:00,917.34
14016,EIRE,2010-12-17 14:21:00,4341.21
14019,United Kingdom,2011-07-24 15:39:00,1421.61
14020,United Kingdom,2011-09-12 15:32:00,642.8
14021,United Kingdom,2011-03-28 15:10:00,631.9
14022,United Kingdom,2011-04-28 14:39:00,440.0
14023,United Kingdom,2011-04-03 15:50:00,584.07
14024,United Kingdom,2011-08-07 13:31:00,327.7
14027,United Kingdom,2011-10-10 09:01:00,104.82
14029,United Kingdom,2011-07-18 16:57:00,467.66
14030,United Kingdom,2010-12-08 16:11:00,2358.84
14031,United Kingdom,2010-12-02 16:34:00,17286.86
14032,United Kingdom,2010-12-08 10:53:00,2975.59
14034,United Kingdom,2011-07-05 13:06:00,648.89
14035,United Kingdom,2011-02-15 12:48:00,1428.02
14036,United Kingdom,2011-02-28 09:26:00,626.65
14037,United Kingdom,2010-12-10 11:39:00,147.20000000000002
14038,United Kingdom,2011-05-16 14:05:00,1560.38
14039,United Kingdom,2011-11-06 13:48:00,152.2
14040,United Kingdom,2011-01-12 14:57:00,3560.32
14041,United Kingdom,2011-03-18 13:25:00,141.41
14044,United Kingdom,2011-02-03 11:39:00,646.42
14045,United Kingdom,2010-12-01 11:32:00,1659.75
14046,United Kingdom,2011-02-28 14:48:00,154.99
14047,United Kingdom,2010-12-02 10:09:00,1308.6100000000001
14048,United Kingdom,2011-02-07 14:53:00,409.93
14049,United Kingdom,2011-01-26 11:27:00,5578.72
14050,United Kingdom,2011-08-25 13:46:00,746.36
14051,United Kingdom,2010-12-08 12:49:00,15610.390000000001
14052,United Kingdom,2011-11-20 12:30:00,225.36
14053,United Kingdom,2011-07-03 12:21:00,260.25
14054,United Kingdom,2011-10-05 15:49:00,92.46
14055,United Kingdom,2011-08-25 15:04:00,725.6400000000001
14056,United Kingdom,2011-02-28 15:19:00,8152.71
14057,United Kingdom,2010-12-14 12:11:00,6211.66
14059,United Kingdom,2011-03-18 10:06:00,183.6
14060,United Kingdom,2010-12-02 12:11:00,6140.42
14062,United Kingdom,2010-12-10 15:56:00,10464.85
14064,United Kingdom,2011-03-10 12:59:00,1334.34
14066,United Kingdom,2011-03-18 12:21:00,152.55
14067,United Kingdom,2011-09-04 12:00:00,374.7
14068,United Kingdom,2011-01-23 16:02:00,265.85
14071,United Kingdom,2011-03-20 11:33:00,1437.57
14073,United Kingdom,2011-11-07 15:49:00,151.04
14075,United Kingdom,2011-03-23 16:35:00,942.26
14076,United Kingdom,2011-08-02 15:19:00,118.67
14077,United Kingdom,2011-03-10 15:52:00,499.41999999999996
14078,United Kingdom,2010-12-01 12:54:00,1049.37
14079,United Kingdom,2011-08-07 12:10:00,375.1
14080,United Kingdom,2011-11-07 11:09:00,45.599999999999994
14081,United Kingdom,2010-12-05 15:47:00,921.62
14082,United Kingdom,2010-12-10 11:02:00,182.25
14083,United Kingdom,2010-12-03 12:24:00,1002.9
14085,United Kingdom,2010-12-06 12:39:00,4421.29
14087,United Kingdom,2011-12-07 12:41:00,191.47
14088,United Kingdom,2011-01-21 13:07:00,50491.81
14089,United Kingdom,2011-10-14 10:38:00,158.75
14090,United Kingdom,2011-01-19 10:51:00,76.32000000000001
14092,United Kingdom,2010-12-16 15:47:00,4076.91
14093,United Kingdom,2011-11-27 16:27:00,433.86
14096,United Kingdom,2011-08-30 10:49:00,65164.79
14098,United Kingdom,2011-11-03 10:13:00,147.35
14099,United Kingdom,2010-12-20 11:14:00,3104.17
14100,United Kingdom,2011-07-25 11:01:00,191.95000000000002
14101,United Kingdom,2011-01-17 13:09:00,5976.79
14102,United Kingdom,2011-10-26 12:46:00,1105.8799999999999
14104,United Kingdom,2011-06-27 12:49:00,216.20999999999998
14105,United Kingdom,2011-04-14 17:58:00,1266.23
14107,United Kingdom,2010-12-10 13:29:00,2703.23
14108,United Kingdom,2011-08-30 11:32:00,597.91
14109,United Kingdom,2011-09-28 10:18:00,144.2
14110,United Kingdom,2011-03-18 09:59:00,5683.15
14111,United Kingdom,2011-04-12 11:36:00,692.85
14112,United Kingdom,2011-03-09 11:28:00,2915.15
14113,United Kingdom,2010-12-20 12:14:00,1840.42
14114,United Kingdom,2011-01-13 11:05:00,386.53
14116,United Kingdom,2011-08-10 12:44:00,1382.74
14117,United Kingdom,2011-07-19 09:49:00,90.0
14121,United Kingdom,2011-10-11 10:39:00,2780.15
14124,United Kingdom,2011-09-16 13:32:00,419.58000000000004
14125,United Kingdom,2011-09-22 15:40:00,2720.63
14126,United Kingdom,2011-11-29 12:21:00,706.1300000000001
14127,United Kingdom,2011-02-02 12:26:00,709.71
14128,United Kingdom,2011-03-29 10:49:00,637.5
14129,United Kingdom,2011-03-24 08:44:00,1123.8600000000001
14130,United Kingdom,2011-01-24 16:05:00,480.91
14132,United Kingdom,2011-06-09 12:04:00,3586.0299999999997
14133,United Kingdom,2011-01-28 11:27:00,605.64
14135,United Kingdom,2010-12-02 10:27:00,4690.31
14138,United Kingdom,2011-10-07 09:38:00,965.8800000000001
14139,United Kingdom,2011-10-24 13:34:00,415.82
14140,United Kingdom,2011-11-08 11:20:00,935.05
14141,United Kingdom,2011-08-26 14:40:00,915.13
14142,United Kingdom,2010-12-01 16:33:00,311.81
14143,United Kingdom,2011-07-29 09:48:00,115.8
14145,United Kingdom,2011-05-06 13:01:00,3742.2
14146,United Kingdom,2010-12-17 15:52:00,4191.0
14147,United Kingdom,2011-02-27 11:42:00,483.4
14148,United Kingdom,2011-04-20 12:02:00,157.2
14149,United Kingdom,2011-05-03 09:44:00,446.62
14150,United Kingdom,2010-12-15 10:04:00,658.64
14152,United Kingdom,2011-04-19 15:46:00,621.29
14154,United Kingdom,2011-04-14 15:58:00,1345.62
14155,United Kingdom,2011-03-18 14:13:00,118.75
14156,EIRE,2010-12-03 11:48:00,117210.08
14157,United Kingdom,2011-02-27 13:04:00,424.89000000000004
14158,United Kingdom,2011-10-30 15:08:00,507.66
14159,United Kingdom,2010-12-12 11:17:00,4630.35
14161,United Kingdom,2010-12-05 13:18:00,1097.6200000000001
14162,United Kingdom,2011-02-20 12:32:00,289.36
14163,United Kingdom,2011-04-14 17:33:00,2445.91
14164,United Kingdom,2011-09-20 12:18:00,1631.77
14165,United Kingdom,2011-03-09 12:39:00,120.44
14167,United Kingdom,2011-01-12 15:44:00,562.59
14171,United Kingdom,2011-09-02 16:43:00,363.79
14173,United Kingdom,2011-05-04 14:03:00,450.84
14174,United Kingdom,2011-11-06 13:17:00,134.46
14175,United Kingdom,2011-01-14 12:22:00,3222.3
14176,United Kingdom,2010-12-07 11:45:00,576.9000000000001
14177,United Kingdom,2011-06-13 11:10:00,549.46
14178,United Kingdom,2011-06-10 12:51:00,1600.26
14179,United Kingdom,2011-10-18 14:00:00,701.57
14180,United Kingdom,2010-12-02 13:08:00,4748.52
14184,United Kingdom,2011-10-04 12:43:00,452.89
14185,United Kingdom,2011-01-12 13:52:00,197.65
14188,United Kingdom,2011-02-02 13:46:00,2054.36
14189,United Kingdom,2010-12-06 11:42:00,4654.08
14191,United Kingdom,2011-05-03 10:30:00,4684.76
14193,United Kingdom,2011-03-15 11:38:00,853.39
14194,United Kingdom,2011-02-04 14:51:00,11349.52
14195,United Kingdom,2011-04-01 16:50:00,1012.0
14196,United Kingdom,2011-08-25 10:25:00,335.52
14198,United Kingdom,2011-04-14 14:54:00,701.4
14199,United Kingdom,2011-05-05 13:44:00,185.39999999999998
14201,United Kingdom,2010-12-15 13:25:00,747.44
14204,United Kingdom,2011-12-07 13:38:00,150.61
14205,United Kingdom,2011-03-20 15:07:00,466.7
14206,United Kingdom,2011-04-14 16:38:00,328.15999999999997
14208,United Kingdom,2011-09-06 12:48:00,151.74
14209,United Kingdom,2011-01-11 12:56:00,2073.43
14210,United Kingdom,2010-12-03 12:43:00,1905.8400000000001
14211,United Kingdom,2011-02-17 15:50:00,2241.1
14212,United Kingdom,2011-09-11 12:45:00,1070.48
14214,United Kingdom,2011-03-07 12:26:00,1004.38
14215,United Kingdom,2010-12-06 15:34:00,1789.72
14216,United Kingdom,2011-11-02 10:51:00,1839.3
14217,United Kingdom,2010-12-08 13:28:00,2004.98
14218,United Kingdom,2011-10-28 10:00:00,169.48000000000002
14219,United Kingdom,2011-12-05 16:23:00,89.94
14220,United Kingdom,2010-12-16 18:18:00,632.4
14221,United Kingdom,2011-01-04 15:33:00,3432.8
14222,United Kingdom,2011-06-15 16:42:00,683.17
14223,United Kingdom,2011-03-20 16:02:00,991.13
14224,United Kingdom,2011-01-23 13:58:00,1009.73
14226,United Kingdom,2011-03-15 15:36:00,2214.79
14227,United Kingdom,2011-02-28 12:27:00,3350.96
14229,United Kingdom,2011-01-10 12:03:00,1547.2
14231,United Kingdom,2011-02-24 11:55:00,925.71
14232,United Kingdom,2011-03-20 12:44:00,2048.07
14233,United Kingdom,2011-01-26 12:43:00,1462.72
14234,United Kingdom,2011-10-13 13:58:00,754.12
14235,United Kingdom,2011-03-24 13:23:00,3144.86
14236,United Kingdom,2010-12-02 18:49:00,490.86
14237,United Kingdom,2010-12-01 13:20:00,161.0
14238,United Kingdom,2011-01-17 14:40:00,146.85
14239,United Kingdom,2011-01-27 14:45:00,2380.85
14240,United Kingdom,2011-04-28 11:40:00,890.34
14241,United Kingdom,2011-06-09 11:46:00,213.70000000000002
14242,United Kingdom,2011-01-18 08:53:00,280.55
14243,United Kingdom,2010-12-09 08:34:00,2588.77
14245,United Kingdom,2011-03-21 10:41:00,1693.45
14246,United Kingdom,2011-04-08 08:25:00,1474.06
14247,United Kingdom,2011-03-06 15:21:00,136.76999999999998
14248,United Kingdom,2011-01-25 14:45:00,302.58
14250,United Kingdom,2011-09-11 13:44:00,1904.05
14251,United Kingdom,2011-10-13 12:46:00,2879.7000000000003
14256,United Kingdom,2010-12-10 11:44:00,969.0600000000001
14257,United Kingdom,2011-01-25 10:49:00,3099.7200000000003
14258,United Kingdom,2011-01-06 12:18:00,12669.98
14259,United Kingdom,2011-07-21 10:44:00,120.0
14261,United Kingdom,2011-09-22 10:47:00,1163.45
14262,United Kingdom,2011-04-13 12:23:00,2618.23
14264,United Kingdom,2011-04-08 12:20:00,333.97
14265,Unspecified,2011-07-14 09:10:00,530.18
14267,United Kingdom,2011-03-24 11:38:00,1516.24
14270,United Kingdom,2011-01-12 09:33:00,492.65000000000003
14271,United Kingdom,2011-04-28 12:47:00,112.32
14272,United Kingdom,2011-03-30 13:57:00,437.96
14273,United Kingdom,2011-04-11 13:24:00,559.97
14276,United Kingdom,2011-02-23 09:38:00,1119.74
14277,France,2011-05-11 13:20:00,4188.0
14280,United Kingdom,2011-05-27 10:37:00,134.04
14282,United Kingdom,2010-12-07 12:21:00,3701.44
14284,United Kingdom,2011-09-14 13:04:00,595.25
14285,United Kingdom,2011-06-16 12:36:00,1910.01
14286,United Kingdom,2011-04-11 08:16:00,4628.75
14287,United Kingdom,2011-05-25 11:41:00,176.63
14288,United Kingdom,2011-05-10 13:22:00,426.6
14289,United Kingdom,2011-02-23 12:33:00,911.26
14290,United Kingdom,2010-12-13 10:24:00,2314.65
14291,United Kingdom,2011-03-09 15:20:00,3883.25
14292,United Kingdom,2011-03-02 08:26:00,4871.93
14293,United Kingdom,2010-12-06 10:18:00,1046.56
14295,United Kingdom,2011-10-30 15:50:00,166.20000000000002
14297,United Kingdom,2011-03-10 08:31:00,1305.33
14298,United Kingdom,2010-12-14 12:59:00,51527.3
14299,United Kingdom,2010-12-09 10:30:00,3965.62
14300,United Kingdom,2011-11-21 08:57:00,43.2
14301,United Kingdom,2011-08-14 15:33:00,640.14
14304,United Kingdom,2011-05-01 11:50:00,383.45
14305,United Kingdom,2011-07-27 14:14:00,1858.96
14306,United Kingdom,2011-09-15 10:31:00,2093.32
14307,United Kingdom,2010-12-01 11:41:00,2995.72
14309,United Kingdom,2010-12-16 13:05:00,2352.53
14311,United Kingdom,2011-04-11 10:14:00,310.26
14312,United Kingdom,2011-01-06 16:35:00,1611.59
14314,United Kingdom,2011-08-25 10:39:00,120.0
14315,United Kingdom,2011-03-18 12:59:00,2481.13
14317,United Kingdom,2011-10-06 10:44:00,508.58000000000004
14320,United Kingdom,2011-01-11 09:12:00,477.79
14321,United Kingdom,2011-01-10 11:35:00,1530.75
14323,United Kingdom,2011-04-15 11:44:00,605.0600000000001
14326,United Kingdom,2011-04-11 15:04:00,183.85
14327,United Kingdom,2011-06-29 13:58:00,311.65
14329,United Kingdom,2011-01-14 13:42:00,4975.24
14331,United Kingdom,2011-07-27 15:14:00,462.65999999999997
14332,United Kingdom,2011-07-15 10:33:00,840.21
14333,United Kingdom,2011-10-03 10:38:00,415.2
14334,United Kingdom,2010-12-16 17:37:00,2552.21
14335,Germany,2011-09-04 13:07:00,454.86
14336,United Kingdom,2011-03-08 16:48:00,1614.91
14338,United Kingdom,2011-05-27 13:30:00,588.22
14339,United Kingdom,2011-04-11 11:06:00,309.52
14340,United Kingdom,2011-05-05 09:44:00,134.7
14341,United Kingdom,2011-01-25 13:55:00,2166.98
14342,United Kingdom,2011-05-13 13:50:00,668.5600000000001
14344,United Kingdom,2010-12-06 11:58:00,889.9300000000001
14345,United Kingdom,2011-11-01 09:51:00,108.97999999999999
14346,United Kingdom,2011-02-15 13:52:00,1021.58
14348,United Kingdom,2011-03-24 16:23:00,409.57
14349,United Kingdom,2011-11-29 15:39:00,133.5
14350,United Kingdom,2011-03-10 14:14:00,282.93
14351,United Kingdom,2011-06-28 11:56:00,51.0
14352,United Kingdom,2011-03-11 14:58:00,1078.96
14353,United Kingdom,2011-05-08 16:06:00,90.6
14354,United Kingdom,2011-11-09 15:36:00,163.62
14355,United Kingdom,2010-12-09 12:16:00,174.4
14356,United Kingdom,2011-09-19 14:43:00,701.23
14357,United Kingdom,2011-10-27 16:23:00,225.12
14359,United Kingdom,2011-09-13 09:03:00,912.18
14360,United Kingdom,2011-09-06 11:58:00,2118.03
14362,United Kingdom,2011-11-17 15:08:00,151.5
14364,United Kingdom,2011-05-12 12:56:00,3717.35
14367,United Kingdom,2011-03-08 14:12:00,9227.82
14368,United Kingdom,2011-01-24 09:52:00,155.0
14371,United Kingdom,2011-02-17 16:35:00,100.5
14373,United Kingdom,2010-12-16 15:40:00,76.55
14375,United Kingdom,2011-06-07 13:44:00,235.56
14377,United Kingdom,2011-03-22 13:38:00,617.05
14379,United Kingdom,2011-02-17 15:03:00,348.1
14381,United Kingdom,2011-10-18 17:10:00,202.68
14382,United Kingdom,2011-11-13 16:18:00,615.49
14383,United Kingdom,2011-06-29 10:18:00,1247.69
14385,United Kingdom,2011-11-16 11:55:00,202.11
14386,United Kingdom,2011-02-16 09:45:00,142.4
14387,United Kingdom,2011-08-22 14:13:00,1727.6
14388,United Kingdom,2010-12-02 11:02:00,3212.84
14389,United Kingdom,2011-06-02 12:04:00,1043.46
14390,United Kingdom,2010-12-02 11:57:00,4642.57
14393,United Kingdom,2011-05-05 18:16:00,67.95
14395,United Kingdom,2010-12-02 18:15:00,3479.91
14396,United Kingdom,2010-12-03 15:19:00,487.99
14397,United Kingdom,2011-05-10 12:25:00,2612.96
14400,United Kingdom,2011-07-13 15:50:00,574.7
14401,United Kingdom,2010-12-15 09:07:00,4051.48
14403,United Kingdom,2011-04-06 14:23:00,1475.81
14404,United Kingdom,2010-12-05 16:00:00,1449.32
14406,United Kingdom,2011-08-12 16:54:00,156.75
14407,United Kingdom,2011-03-08 11:59:00,2157.73
14408,United Kingdom,2011-03-20 14:41:00,2599.03
14409,United Kingdom,2010-12-06 15:03:00,2059.4500000000003
14410,United Kingdom,2011-02-07 09:36:00,1100.27
14411,United Kingdom,2011-02-02 10:56:00,1063.0
14412,United Kingdom,2011-09-28 08:48:00,770.03
14413,United Kingdom,2010-12-12 13:37:00,121.05
14414,United Kingdom,2010-12-16 11:11:00,1496.98
14415,United Kingdom,2010-12-14 13:31:00,5855.57
14416,United Kingdom,2011-10-28 15:10:00,490.22
14418,United Kingdom,2011-08-23 17:18:00,1937.25
14419,United Kingdom,2010-12-10 10:56:00,1051.79
14420,United Kingdom,2011-09-01 18:07:00,387.52
14421,United Kingdom,2011-05-12 10:49:00,813.11
14422,United Kingdom,2011-03-17 17:26:00,4263.64
